Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers and is consistently awarded for both. Were all about people, and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
Class Start Date: March 25th, 2019
Shift Requirements:
Full-time 40 hours per week available
6:00 AM Ð 3:30 PM Monday Ð Friday (rotating weekends)
5:00 AM Ð 2:30 PM Monday Ð Friday (rotating weekends)
Weekend and holiday scheduling are required to meet business needs
Starting Wage: $16.50/hr
Our comprehensive benefits package starts day one and features insurance, financial planning support and excellent perks designed to help you reach your goals and live a rich, healthy life. These include:
Paid time off (at minimum, 20 personal days + 7 holidays per year)
Tuition Reimbursement for eligible US based employees
401K with company match and fixed contribution
Employee Stock Purchase Plan
Full service cafeteria featuring Starbucks and subsidized Mindful options
Access to fitness center
Opportunities to volunteer in the community
Development groups and training
On-site Health Clinics
Onsite Employee Assistance Program Counselors
Discover Care@Work Family Assistance Program (Discounted childcare at participating centers, free care.com membership, and subsidized Backup Care Services)
Perks at Work (access discounts from over 30,000 merchants, earning WOWPoints while you shop)
Responsibilities
Documents customer files.
Utilizes effective verbal communication and problem-solving skills to handle customer service inquiries. Multi-tasking may be required based on function type.
Navigates a computerized system for responding to and/or troubleshooting customer questions, which includes using standard screens, scripts, and procedures.
Uses discretionary authority to satisfy the customer within reasonable limits including, but not limited to, adjustments or credit limit increases.
Handles routine customer service inquiries and problems for one to three call-type functions via telephone, digital, or chat channels.
Preferred Qualifications
If we had our say, wed look for:
H.S. Diploma or GED
In lieu of a degree, 1+ years of experience in Customer Service
Skills:
.
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Customer Service Representative,https://jobs.discover.com/job/9235542/customer-service-representative-new-castle-de/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers, and which is consistently awarded for both. WeÕre all about people and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
DiscoverÕs credit card division is seeking a marketing leader to join the Portfolio Marketing organization. The Principal Portfolio Management role will oversee the design and implementation of impactful omni-channel communications that will drive trial and sustained adoption of new product features. This seasoned marketing leader will partner with analytics, technology, operations and agile development teams to deliver marketing plans that effectively drive customer engagement, deliver value, and ensure sustained customer trust.
By using a cutting- edge marketing skill set, this individual will be responsible for creating a success framework to align targeting, offer, customer experience, and performance monitoring for new initiatives supported by the team, including but not limited to digital servicing capabilities, contactless card payment experiences, card reissue journeys, and bill payment functionality, as well as identifying high-value use cases to drive development of the engine.
This role will be responsible for driving customer engagement and a best-in-class customer experience by optimizing marketing opportunities for all products and features across the organization.
Responsibilities
Identifies, develops, or evaluates marketing strategies, based on knowledge of objectives, market characteristics, customer needs, historical results, and channel-specific expertise.
Formulates, directs, or coordinates marketing activities or policies to promote products or services, working with agencies (internal and external) and cross-functional partners.
Acts as a coach and mentor to junior team members and business partners, helping to develop new talent and share subject matter expertise.
Manages campaign budgets across numerous simultaneous efforts, most measured in multiple millions of dollars.
Partners with internal competitive analysis and research team to monitor competitive best practices and makes recommendations for future enhancements.
Coordinates customer research, when appropriate, for new customer experiences.
Timely and accurate completion, maintenance, and communication of assigned Business Risk review (including monitors and audits). Establishes, and adheres to, strong controls to ensure accuracy and strategy deployment.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
BachelorÕs Degree in Marketing, Business, or related field
4+ years of experience in Marketing, Business, Partnership Mgmt, Brand Mgmt, consumer packaged goods, creative agency, or related field
In lieu of a degree, 6+ years of experience in Campaign Management, strategy development, digital marketing, or related field
Preferred Qualifications
If we had our say, weÕd also look for:
MasterÕs Degree in Marketing, Business, or related field
6+ years of experience in Marketing, Business, Partnership Mgmt, Brand Mgmt, consumer packaged goods, creative agency, or related field
4+ years of digital marketing experience
1+ year working in agile development environment
Strong analytical skills, including business case development
Proven ability to manage multiple projects at once
Experience developing marketing plans or programs in a regulated industry
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Marketing Strategist,https://jobs.discover.com/job/9237884/marketing-strategist-riverwoods-il/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers, and which is consistently awarded for both. WeÕre all about people and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
Is responsible for operational risk event data collection, analysis, and reporting, as well as execution of manual controls across Discover Home Equity. Escalates significant events to senior management and reviews/root-cause analysis and/or look-back analysis for such events. Provides tactical support to the senior manager as well as leads several key projects that support the enterprise-wide program to identify, assess, monitor, and manage operational risks across products, services, processes, and systems.
Responsibilities
Establishes independent reporting and data analysis capabilities in order to provide effective challenge of KRI reporting (including development of methodology to assess and report on the quality of the KRI data, relevant data issues, and opportunities to new or additional data).
Reviews Action Plans for Reasonableness in the GRC tool and provides effective challenge. Monitors and tracks action plans to completion.
Manages the process to capture and report timely, accurate, and comprehensive operational risk-events data. Implements and maintains the GRC system for events and continues to identify sources of, and processes to, collect operational loss events, operational exposures and credit boundary events.
Analyzes internal operational risk events, including trending and identifying potential themes to prepare actionable reports that helps mitigate the frequency or severity of potential events for discussion at quarterly ORC meetings. Enhances the use of external-event information from a public database and consortium to better understand trends and emerging issues and incorporates them into internal reporting.
Is responsible for the execution or manual controls for Discover Home EquityWorks with risk owners/managers within business units to determine appropriate KRIs and KRI source data and, if necessary, presents recommendations to the business units for adding/updating KRIs and/or source data.
Develops timely consolidated reports for regulatory requests, Internal Audit, BURLs, senior management (DFS Risk Committee and DFS Board of Directors), and the Operational Risk Committee. Supports other Operational Risk projects as required, including various enterprise-wide operational risk activities (Operational Risk Incidents, Key Risk Indicators, Root Cause review, etc.) and ensures complete, accurate, and timely completion of deliverables. Continually evaluates internal and external practices, including regulatory and peer institution practices, to ensure DFS is using best-in-class statistical and analytical methods, while adhering to regulatory requirements.
Engages with relevant business representatives on a regular basis to identify emerging risks. As significant risk events occur that impact DFS, works with business and functional areas to escalate to senior executives, analyzes causative factors, determines and evaluates control failures and makes recommendations for improvement. Coordinates with business units any remediation activities, including documentation of action plans; monitors remediation progress. Ensures lessons learned are communicated across the DFS organization, as appropriate. Assists in the enhancement and development of programs and training related to operational risk, while providing subject matter expertise to business partners across the organization to further integrate operational risk activities within all business lines.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
BachelorÕs Degree in Business, Engineering, Mathematics, Computer Science, Economics, Statistics, Actuarial Sciences
2+ years of experience in front-line business operations (monitoring KPIs and/or KRIs) and/or first- or second-line of defense operational risk management/oversight and in financial services
Preferred Qualifications
If we had our say, weÕd also look for:
MasterÕs Degree in Business, Engineering, Mathematics, Computer Science, Economics, Statistics, Actuarial Sciences
Certified Fraud Examiner (CFE)
PCIP
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Principal Risk Operations Program Management,https://jobs.discover.com/job/9237886/principal-risk-operations-program-management-riverwoods-il/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers and is consistently awarded for both. WeÕre all about people, and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
Responsible for analyzing moderately complex business problems to be solved with automated systems. Diagnoses the business needs and develops requirements. Performs system development planning, creation and implementation of a test plan, oversight during the development phase and post implementation comparisons of delivered solutions against original specifications. Implements improvements to existing processes, methodologies and work flows to enable the team/department to work more effectively.
Responsibilities
Researches and evaluates alternative solutions. Recommends the most efficient and cost effective solutions for the system or program design. Develops system specifications and procedures.
Develops business requirements with input from the business. Devises, tests and implements efficient, cost effective application program solutions.
Devises data verification methods and standard systems procedures. Participates in systems testing.
Partners with client management to identify and specify business requirements and processes for diverse development platforms, computing environments (e.g., host-based, distributed systems, client server), software, hardware, technologies and tools.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
BachelorÕs Degree in Computer Info Systems, Business Administration, Accounting, Analytics, Communications, Psychology or related field
4+ years of experience in Applications, Business Analysis, Business Processes or related field
Preferred Qualifications
If we had our say, weÕd also look for:
SAFe (Scale Agile Framework)
What are you waiting for? Apply today!
And by the way, while youÕre waiting to hear from us, donÕt forget to check out the great benefits Discover offers.
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Business Analyst,https://jobs.discover.com/job/8987024/business-analyst-riverwoods-il/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers, and which is consistently awarded for both. WeÕre all about people and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
will be responsible for leading a dynamic team of professionals charged with preparing our digital portfolio of products and capabilities for delivery in market. The team will be accountable for managing market preparedness efforts holistically, forming the strategy for distribution and developing processes and artifacts for that strategy to be executed. Primary to that effort, the team will be charged with leading the development of a scaled integration framework, preparing our digital portfolio for delivery into broad market digital experiences such as connected car and IoT.
The incumbent will needs to demonstrate expertise in the following three areas:
Digital Market Knowledge
Expertise with payment and emerging technologies such as EMV, mobile/digital/ 3DS and others
Deep understanding of market dynamics of digital commerce
Deep understanding of delivery models of payments processing, especially in digital channels, and it evolution
Framework-driven thinking & executional focus
Ability to synthesize analysis of external factors into roadmaps sand plans
Ability to define deliverables and minimum acceptance criteria
Leadership orientation
Ability to develop talented individuals into a cohesive, high performing team
Ability to build strong relationships with clients, client-facing teams and internal partners
Responsibilities
Collaborate with other managers to assess market developments and adjust product strategy as appropriate. Guide development of distribution strategies for portfolios of digital products. Gather market feedback to inform sales support and product development. Guide formulation of market positioning for digital.
Develop framework and execution requirements for scaled integration of third party digital facilitators to our digital platforms. Implement scaled integration framework after development.
Develop visibility into demand for delivery of digital products; actively manage status of pipeline.
Partner with business development organization to match client needs with appropriate digital offerings
Working closely with product managers, guide development of distribution strategies for portfolios of digital products
Guide formulation of market positioning for digital
Gather market feedback by facilitating Voice of Customer process to inform sales support and product development
Provide general context setting and training to client-facing teams on digital commerce.
Lead Productization efforts for digital products, including specifications, collateral, demos & case studies, pricing, policy, implementation guides, and contracts.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
BachelorÕs Degree in Marketing, or related field
10+ years of experience in Product Development, Technical Product Development, Financial Services, Marketing or related field
In lieu of a degree, 12+ years of experience in Product Development, Technical Product Development, Financial Services, Marketing or related field
Preferred Qualifications
If we had our say, weÕd also look for:
MasterÕs Degree in Marketing, or related field
6+ years in Product Management or related
1+ years in People Management
Currently in a Director level role or above at Discover preferred
#LI-MW1
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.","Director, Digital Product Strategy Ð Payments",https://jobs.discover.com/job/9237883/director-digital-product-strategy-payments-riverwoods-il/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers, and which is consistently awarded for both. WeÕre all about people and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
DiscoverÕs credit card marketing unit is seeking an innovative Initiative Owner to join the Portfolio Marketing team. The Initiative Owner will be responsible for implementing best-in-class and frictionless experiences that drive long term cardmember loyalty. The initiative owner will partner with technology, product owners, operations and agile development teams to deliver product features and design user stories that derive value from key customer experiences including but not limited to digital servicing, contactless card payments, card reissue journeys, and bill payment functionality.
This role is responsible for digital marketing activities to existing customers, as well as ensuring the digital user experience for key products is best-in-class. This includes optimizing the digital user experience in both browser and mobile app. The role manages various projects across the digital space to drive significant loan growth for the firm.
The Initiative Owner will be responsible for working in the agile development framework to deliver new features or initiatives that generate sales and loan growth, reduce inbound inquiry volume and introduce new features to the market. As the principal liaison between the portfolio business team and technology groups, the role requires cross functional collaboration and multi-disciplinary acumen across multiple business areas to support the implementation of key features through the development of business cases, end-to-end journey roadmaps, features and user stories in the Agile development framework.
Responsibilities
Manages the vendor relationship for a key external vendor.
Partners with internal digital business partners and agencies to redesign existing customer-facing digital experiences in both browser and mobile app.
Formulates, directs, or coordinates marketing activities or policies to promote products or services in digital channels, such as email, site marketing, and paid media, working with internal digital channel owners.
Serves as Initiative Owner for implementation of digital customer experience initiative in partnership with a Scrum team. Writes user stories and acceptance criteria in partnership with the product owner.
Partners with internal competitive analysis and research team to monitor competitive best practices and makes recommendations for future enhancements. Coordinates customer research, when appropriate, for new customer experiences.
Collaborates with Finance and Analytics to develop rigorous value statements and business cases to ensure prioritization of key initiatives.
Supports the transformation of business requirements to user stories in order to implement enterprise-level initiatives.
Using Agile development methodology, effectively translates business objectives into the following project elements; technical requirements, user stories, scope definition, process mapping, gap analyses and test cases.
Manages and maintains product backlog by regularly identifying and prioritizing features.
Ensures technical designs meet product objectives through analysis and implementation of successful test program.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
BachelorÕs Degree in Business, Marketing, Computer Science, or related field
2+ years of Campaign Strategy & Execution, Customer Experience, Digital UX, Creative Management, or related field
In lieu of a degree, 4+ years of experience in Marketing Campaign Management, or related field
Preferred Qualifications
If we had our say, weÕd also look for:
4+ years of experience in Marketing Strategy Development, or related field
3+ years of experience working in Agile development framework as Initiative Owner, Product Owner or related functional roles.
Strong project management and organizational skills
Proven knowledge of both theoretical and practical aspects of Scaled Agile or Agile (Formal training, certifications or experience)
Lean Six Sigma and/or demonstrated process improvement expertise a plus
Demonstrated leadership and experience working with cross-functional resources in project delivery environment
Microsoft Office, Clarity, Rally, Sharepoint and/or similar software working knowledge
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Marketing Initiative Owner,https://jobs.discover.com/job/9237885/marketing-initiative-owner-riverwoods-il/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers and is consistently awarded for both. WeÕre all about people, and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
Discover seeks a Lead Business Analyst to define and deliver network policy change projects and deliver industry-leading technical, digital and product documents to network participants, including financial institutions, payment processors, major merchants, and a growing cadre of partner networks.
The Business Analyst will work with a broad spectrum of business, infrastructure, risk management and legal stakeholders to analyze, clarify, simplify, expand and improve operating rules to drive business objectives while controlling for risks.
Responsibilities include collaborating with change initiators to draft policy change proposals, facilitating cross-functional negotiations to resolve differences of opinion and derive solutions, holding stakeholders accountable to project objectives and timelines, delivering accurate documents and notices for publication (often under deadline pressure), supporting continual process and tool improvement initiatives, and ensuring audit readiness.
Candidates who have experience, knowledge, or skill handling legal, regulatory or other similarly formal subject matter are particularly valued for this position, as are candidates with the aptitude to establish and grow effecting working relationships throughout a large and complex organization, including senior leadership.
Responsibilities
Collaborate with change agents to negotiate, in a timely manner, clear and effective rules for network participants.
Create, manage and implement communication plans, often multiple concurrently, providing status updates and escalating issues to management.
Write, revise, validate with subject matter experts, and deliver accurate documents related to payment network products, features, services, and enhancements.
Contribute effectively to Agile transformation, audit readiness and process excellence efforts leveraging industry (e.g. Lean, SAFe) and internal best practices.
Contribute and adhere to internal documentation standards, provide editing and proofreading services to colleagues, and promote a culture of technical communications excellence.
Advises and coaches team members.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
BachelorÕs Degree in Project Management, Business, Information Technology, or related field
8+ years of experience in Business Analyst, Project Management, Scrum Master, or related field
BachelorÕs Degree in Business, Law, Information Technology, Journalism, or related field
8+ years of experience in Business Analysis, Technical Communications, Risk Management, or related field
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Lead Business Analyst,https://jobs.discover.com/job/9237887/lead-business-analyst-riverwoods-il/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers and is consistently awarded for both. WeÕre all about people, and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
Responsibility of the role is to design the Cybersecurity engineering roadmap, and deliver highly-complex secure systems,cyber applications, technical projects and regulatory and risk requirements. Drive Cybersecurity engineering solutions, framework, roadmap, program optimization, process engineering, risk remediation, and mitigation of operational risk in a high velocity culture by introducing technology, requirements, deliverables, gaps and systems design. Analyze competitive strategies, cyber technologies, metrics models, and performance indicators. Contribute to robust and innovative strategic
solutions and build resilient support for next-generation systems to solve business challenges and enhance the control environment.
Analyzes competitive strategies, cyber technologies, metrics models, and performance indicators. Contributes to robust and innovative strategic solutions, builds resilient support for next-generation systems to solve business challenges, and enhances the control environment and executive decision-making.
Responsibilities
Acts as the principal advisor to upper management in Cybersecurity matters. Provides guidance to Cybersecurity architects in the design and development of security solutions, consistent with business goals and risk tolerance. Works closely with business analysts, engineers, and architects to ensure security requirements are effectively met through all phases of system lifecycles. Determines whether systems perform as expected, provides input to the determination of operational effectiveness, and takes action to remediate issues and resolve gaps. Directs security solutions and technical assurance in alignment with business risk and regulatory requirements.
Works closely with management to define and promote the strategic direction of the team. Provides strong leadership and direction to team members. Provides subject matter expertise across all Cybersecurity technologies. Oversees Cybersecurity projects and initiatives to ensure complete and timely delivery of key objectives.
Identifies, evaluates, and remediates potential vulnerabilities, and develops cyber solutions, internal processes, and standards for threat intelligence workflow. Contains potential breaches, conducts digital forensics, and submits an independent, classified incident review to senior leadership. Articulates defensive security measures, defines new security requirements, and develops mitigation techniques to maximize protection and preservation of the brand. Advises leadership on an entire range of risk matters facing the department and ensures the mitigation of operational risks. Resolves conflicts in laws, regulations, policies, standards, or procedures.
Resolves and remediates security issues and/or vulnerabilities. Ensures compliance to audit, regulatory, and legal requirements. Builds and maintains effective relationships with peers and internal business partners, and external vendors. Provides oversight for team direction, tactical responsibilities, and effective controls.
Designs metrics models and develops advanced capabilities to ensure confidentiality, integrity, availability, authentication, and non-repudiation. Develops unique cybersecurity performance and risk indicators to maintain constant awareness of the status of the highly dynamic operating environment. Develops assessment plans and measures of risk performance for effective dashboard reporting. Conducts strategic and operational effectiveness assessments as required for cyber events, and regulatory and audit reviews.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
Bachelors Degree Information Security , Computer Science, Business Administration, Data Analytics, or related field
In lieu of a degree, 4+ years of experience in Information Security, Computer Science, Data Analytics, or related field
PMP, CEH, GIAC, CISM, CISSP, or related certifications
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Principal Cybersecurity Analyst,https://jobs.discover.com/job/9231621/principal-cybersecurity-analyst-riverwoods-il/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
At Discover, be part of a culture where diversity, teamwork and collaboration reign. Join a company that is just as employee-focused as it is on its customers, and which is consistently awarded for both. WeÕre all about people and our employees are why Discover is a great place to work. Be the reason we help millions of consumers build a brighter financial future and achieve yours along the way with a rewarding career.
Responsible for the security and safety of employees and facilities, and the protection of organization assets. Provides leadership and direction on all security and life-safety functions at the site/geographical region(s).
Responsibilities
Manages the annual operating budget; executes the mission within budget.
Briefs senior and executive management on the status of security concerns.
Develops, plans, organizes, and directs the activities of on-site security personnel and ensures their actions comply with legal and regulatory requirements, and meets corporate and customer needs.
Leads and develops a well-trained security team with core competencies necessary to manage risk, stay ahead of security threats, and positions the team to effectively respond to incidents.
Develops, implements, and manages regional strategic planning and coordination of the security function aligned with the organizationÕs overall business objectives.
Develops and implements policies, procedures, standards, training, and methods for identifying and protecting intellectual property assets, personnel, property, facilities, operations, or material from unauthorized disclosure, misuse, theft, assault, vandalism, product tampering, espionage, sabotage, or loss.
Develops and documents standards for measuring efficiency and effectiveness within the region and reports project quality metrics and progress to the executives and stakeholders; reviews root-cause analysis to understand issues and identify process/methodology improvements.
Works with site leadership and all stakeholders to manage complex security improvements across business units, service organizations, and regional geographies.
Skills:
Minimum Qualifications
At a minimum, hereÕs what we need from you:
BachelorÕs Degree in Business, Criminal Justice, International Studies, Law, Security Management, or related field
4+ years of experience in people management
8+ years of experience in Law Enforcement, Military, Corporate Security, Intelligence, or related field
In lieu of a degree, 15+ years of experience, at least 10 of which are in Security, Law Enforcement, Military, Intelligence Analysis, including at least 6 years of people management
Preferred Qualifications
If we had our say, weÕd also look for:
MasterÕs Degree in Business, Criminal Justice, International Studies, Law, Security Management, or related field
10+ years of experience in Law Enforcement, Military, Corporate Security, Intelligence, or related field
CPP
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Regional Security Manager,https://jobs.discover.com/job/9233143/regional-security-manager-west-valley-city-ut/
Discover Financials,"Discover. A more rewarding way to work.
At Discover Financial Services, youÕll find yourself in the company of some of the industryÕs smartest and most reliable professionals. And at a company that rewards dedication, values innovation and supports growth.
Thrive in an environment that promotes teamwork and shared success. Build on a foundation of mutual respect. Join the company that understands rewarding careers like no other, with this exceptional opportunity:
Job Description:
Discover is more than a credit card. At its core, Discover is a software company. Our customers demand products that help them spend smarter and achieve a brighter financial future. These products are built and supported by our software teams. We have fun at work and live these values:
One customer. The person using the product is who matters.
Teams get it done. You wont be sitting in a corner on your own Ð its a collective effort.
Seek to understand. Listen first, ask why, and then reach a conclusion.
Progress over perfection. Try new ideas and be comfortable with failing fast.
No spectators. Expect to tackle tough problems and to challenge the status quo.
Discover is looking for a talented, enthusiastic and proactive DevOps Engineer who will assist in optimizing the development process to enable faster development flow by systematically reducing development cycle time and increasing built-in quality.
In collaboration with our Development, Testing, Architecture and Infrastructure groups, the successful candidate will deliver automated software delivery practices focusing on full automation between the development and production environments.
This is a rare opportunity to join a team which is growing in both size and influence in Discover, and be part of the group which defines future direction for software delivery.
Key Responsibilities:
Work with Scrum Teams to implement OpenShift Container Platfor
Work with infrastructure teams to implement fully automated environments
Implement standard automation patterns based on industry best practice
Provide day to day DevOps support to the Scrum and infrastructure teams
Maintain and Monitor Openshift Container Platform
Skills:
At a minimum, hereÕs what we need from you:
BachelorÕs Degree
3+ years of experience in computer security, engineering, software development, or related field
In lieu of a degree, 6+ years of experience in computer security, engineering, software development, or related field
Discover Financial Services is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability.",Sr DevOps Engineer,https://jobs.discover.com/job/9233145/sr-devops-engineer-riverwoods-il/
