Citizen,"[   Description    Do you have business acumen and a passion for working closely with people? Have you been told youâ€™re a natural at building strong relationships? Are you looking for a role where you can provide solutions that add real value for the customer while helping a business thrive?     A career as a Small Business Relationship Banker at Citizens may be the perfect fit for you.     For our business customers, youâ€™re the face of Citizens Bank as a Small Business Relationship Banker. In addition to supporting the needs of our retail customers, you will work alongside small business customers to fully understand their financial needs, recommending appropriate products and services to support their business. As part of a branch-based team, you will identify new opportunities to enhance small business goals, particularly with businesses up to $500K in annual sales and partner closely with the Business Banking team.         A Day in the Life of a Small Business Relationship Banker     Work closely with new and existing small business and retail customers to understand their financial needs; forging trustful relationships  Provide recommendations and assist small business customers with a wide-array of financial solutions to satisfy their spending, saving and borrowing needs  Leverage problem-solving and strong communication skills to resolve customer issues  Collaborate with branch colleagues and partner with the Business Banking team to support and refer small business customers with more complex financial needs   Ensure compliance with all financial policies, procedures and regulatory requirements  Achieve outstanding performance  by providing superior relationship banking and customer service  Present a professional, friendly and helpful appearance with every interaction as the face of Citizens Bank        What can we offer you?      Career growth opportunities in Retail, Business Banking or Wealth Management, including, but not limited to, Licensed Relationship Banker, Branch Manager and Business Relationship Manager based on success in this front-line role  Strong recognition and incentive programs based on your achievements  Training, strategies and tools to support your personal growth and the development of strong customer relationships  Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential  Team atmosphere of diverse professionals committed to making an impact as an organization  Opportunities to volunteer and give back to our local communities  Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match       Qualifications     What qualifications are we looking for?      High School degree or GED required   Proven sales and customer service experience; business and financial acumen  Minimum of 2 years of sales and customer service experience, preferably working with business clients  Strong listening and customer service skills; skilled in making outbound calls  Ability to effectively engage with customers and identify needs to enhance the small business customer relationship   Ability to problem solve and provide solutions to business customer issues  Desire to build strong relationships with teammates, business partners and specialists through collaboration  Self-motivated, confident and the ability to multitask effectively   Willingness to work branch hours, which can include weekends and evenings   Experience in retail, hospitality or banking industry is highly desired  If selected, candidates must meet and comply with all requirements set forth in the SAFE Act, including, but not limited to successful completion of the required background checks and obtaining a Unique Identifier from the Nationwide Mortgage Licensing System (NMLS).     Hours and Work Schedule   Hours per Week: 40  Work Schedule: Varies with branch needs and may include Saturdays             Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Small Business Relationship Banker,https://jobs.citizensbank.com/job/medford/small-business-relationship-banker/288/10921354
Citizen,"[    Description    As a Digital Banking Manager youâ€™ll help create and manage the next generation of digital services for millions of customers. Youâ€™ll be responsible for driving the Data led strategy and innovation of the Digital Banking product set to deliver outstanding customer experience while furthering business objectives. Goals include leading a succession of enhancements to the Digital Banking offering to strengthen customer engagement and drive adoption, utilization and revenue.    Primary Responsibilities Include:       Partner with senior-level business managers, subject matter experts, user experience/design teams and technical resources on the planning and execution of small and large-scale mobile projects       Lead cross-functional teams to the successful delivery of enterprise objectives while adhering to customer experience goals and Citizens usability and design standards      Extensive experience in leading e-commerce projects, experience partnering with technology teams in delivery of customer-focused mobile functionality      Ability to critically analyze situations and formulate recommendations based on limited information      Ability to effectively negotiate and arrive at successful solutions with key stakeholder groups      Prioritize projects based on data analytics and by developing financial models and business benefits      Familiar with prevailing digital trends, e-commerce and digital vendors and applications in the financial services or e-commerce      Bring customer obsession to simplify on-boarding, use and engagement journeys for Digital banking      Lead change management to help deliver Digital first focus across the organization        Qualifications    Required Skills Experience:      5+ years in Product Management or similar function      10+ years in Digital transformation or related area      Education:      Bachelors degree required; MBA preferred        Hours and Work Schedule      Hours per Week: 40  Work Schedule: M-F 8:00am - 5:00pm       Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Digital Banking Relationship Manager,https://jobs.citizensbank.com/job/johnston/digital-banking-relationship-manager/288/10921356
Citizen,"[   Description    Responsibilities        Do you enjoy being the face of an organization, engaging with customers to ensure they are fully satisfied? This is the heart of our Customer Service Teller role - delivering a memorable and personalized banking experience for each customer.        As the primary contact between our customers and the branch team, you will use great listening skills to engage closely with customers while processing customer service transactions accurately and efficiently. With an energetic attitude, you will get to know the customer, anticipate their needs, introduce them to financial products and services and make referrals to supporting branch colleagues as appropriate.        This role is an opportunity to strengthen your consumer banking knowledge with paths to grow into other Retail, Business Banking and Wealth Management roles. As part of our team-oriented culture, you will be encouraged to develop new skills and grow into new career opportunities.         A Day in the Life of a Customer Service Teller         Engage with customers to develop a positive customer experience; strive to make each customer interaction the best experience of their day    Provide exceptional customer service, accurately and efficiently processing customer service transactions    Build relationships with customers, anticipate their needs and educate and demonstrate for customers how to utilize the various customer preference options    Resolve customer problems and help customers to understand their banking options based on their personal preference for doing business with the bank    Serve as the primary contact between the branch and the majority of customers, making referrals for supporting retail banking colleagues as appropriate    Adhere to all Citizens Bank policies and procedures; ensure fair treatment of customers and regulatory obligations    Support and contribute to satisfactory branch operational ratings and corporate audits while complying with federal, state and local laws    Bring a positive energy and confidence to Citizens Bank and its customers every day    Present a professional appearance as the face of Citizens         What can we offer you?         Strong recognition and incentive programs based on your achievements    Training, strategies and tools to support your personal growth and the development of strong customer relationships    Career growth opportunities in Retail, Business Banking or Wealth Management, including, but not limited to, Universal Banker, Small Business Relationship Banker, Licensed Relationship Banker and Branch Manager based on success in this front-line role    Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential    Team atmosphere of diverse professionals committed to making an impact as an organization    Opportunities to volunteer and give back to our local communities    Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match    Qualifications         What qualifications are we looking for?        High School degree or GED required  Minimum of 6 months cash handling experience in a retail or banking environment  Minimum of 6 months demonstrated customer experience, recommending and referring products and services to customers  Strong listening and communication skills  Ability to effectively ask questions and identify needs to enhance the customer relationship  Commitment to build relationships through in-person customer interactions  Ability to problem solve and provide solutions to customer issues  Ability to build strong relationships with teammates, business partners and specialists through collaboration  Energetic, detail-oriented and ability to multitask effectively  Ability to work branch hours, which can include weekends and evenings        Hours and Work Schedule       Hours per Week: 20  Work Schedule: Varies with branch needs and may include weekends and evenings       Be a great Citizen.  Join us today.                    Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Customer Service Teller,https://jobs.citizensbank.com/job/boston/customer-service-teller/288/10921357
Citizen,"[   Description       You might be asking yourself, â€œWhat exactly is an InStore Universal Banker?â€ We partner with top regional grocery store chains throughout our footprint to place bank branches right inside their store. As an InStore Universal Banker, you are at the forefront of delivering an exceptional banking experience to our customers as part of a convenient InStore branch team.      InStore Universal Bankers value strong relationships and find great satisfaction in helping others while offering sound advice. The dynamic and high-traffic environment of the InStore branch provides maximum opportunity for customer-centric, motivated and confident advisors like you to connect with customers and build a pipeline of new business for Citizens Bank. Youâ€™ll make the most of every opportunity to be successful as a self-starter and â€œpeople personâ€.        A Day in the Life of an InStore Universal Banker     Engage with InStore customers to build and deepen relationships by uncovering financial needs and recommending appropriate banking products, services and solutions    Identify new banking customers; grow relationships with existing customers through social interactions within the store along with outbound calls  Open new accounts and assist with teller transactions as needed   Comply with all policies, procedures and regulatory banking requirements   Resolve customer service issues; support banking convenience for customers by sharing and setting up self-service options   Partner with your InStore branch team and specialists to connect customers to experts who can help with specialized financial needs   Adapt, as needed, to meet the ever-changing financial needs of our customers and the communities where we do business   Bring a positive energy and confidence to Citizens Bank and its customers every day  Present a professional appearance as the face of Citizens     What can we offer you?      Strong recognition and incentive programs based on your achievements  Training, strategies and tools to support your personal growth and the development of strong customer relationships  Career growth opportunities in Retail, Business Banking or Wealth Management, including, but not limited to, Small Business Relationship Banker, Licensed Relationship Banker and Branch Manager based on success in this front-line role  Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential  Team atmosphere of diverse professionals committed to making an impact as an organization  Opportunities to volunteer and give back to our local communities  Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match       Qualifications     What qualifications are we looking for?      High School degree or GED required   Minimum of 1 year cash handling experience strongly preferred   2 years of sales and customer service experience   Strong listening and customer service skills  Ability to effectively ask questions and identify needs to enhance the customer relationship   Commitment to building relationships through phone engagements  Ability to problem solve and provide solutions to customer issues  Ability to strengthen relationships with teammates, business partners and specialists through collaboration  Self-motivated, confident, and ability to multitask effectively   Ability to work InStore branch hours, which include weekends and evenings  If selected, candidates must meet and comply with all requirements set forth in the SAFE Act, including, but not limited to successful completion of the required background checks and obtaining a Unique Identifier from the Nationwide Mortgage Licensing System (NMLS).     Hours and Work Schedule    Hours per Week: 40  Work Schedule: Varies based on branch schedule and needs, Monday through Sunday        Be a great Citizen.     Join us today.        Join us as an InStore Universal Banker and use your outstanding people skills to help shape our customer banking experience and drive your career potential at Citizens Bank.               Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",InStore Personal Banker,https://jobs.citizensbank.com/job/niagara-falls/instore-personal-banker/288/10921353
Citizen,"[   Description     Are you looking to jumpstart a rewarding career in banking but arenâ€™t sure how to get started?          Discover an exciting opportunity to take your career to the next level as part of our Associate Licensed Relationship Banker program. This is a unique opportunity for customer focused professionals looking to secure the licenses needed for our Licensed Relationship Banker career. As part of this program, you will develop your skills and obtain licensing to help customers save, spend, borrow and plan for retirement.           As an Associate Licensed Relationship Banker, you will be developing in the role of a banker while studying for the required licenses. Once licensed    by passing your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams, you will move to the Licensed Relationship Banker role and have dual responsibilities in both banking and investments.              A Day in the Life of an Associate Licensed Relationship Banker       Work closely with new and existing customers to understand their financial needs and deepen relationships    Provide recommendations and assist customers with a wide-array of financial solutions to help them save, spend, borrow and plan for retirement    Leverage problem-solving and strong communication skills to resolve customer issues    Collaborate with branch colleagues and partners to support and refer customers with more complex financial needs     Ensure compliance  with all financial policies, procedures and regulatory requirements    Achieve outstanding performance  by going above and beyond for customers each day    Be the face of Citizens Bank, presenting a professional, friendly and helpful appearance with every interaction.    Take part in our Paid Study Program to pass your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams needed to advance to the Licensed Relationship Banker role       What can we offer you?        Ongoing support and guidance such as on-the-job learning, hands-on experience and mentorship    Paid study time, study materials and a testing window to secure your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams as part of the program    Strong recognition and incentive plans to accelerate you earning potential based on your achievements    Opportunities to develop your career and grow into new roles, such as a Licensed Relationship Banker, Premier Advisor, Branch Manager or Financial Advisor     Training, strategies and tools to support your personal growth and the development of strong customer relationships    Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential    Team atmosphere of diverse professionals committed to making an impact as an organization    Opportunities to volunteer and give back to our local communities    Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match        Qualifications     What qualifications are we looking for?      College degree in business related field or in lieu of education a High School degree or GED with 2 years of customer service experience.  You are required to obtain all required licenses as part of our Paid Study Program. Licenses must be obtained in the following order: Securities Industry Essentials Exam; Series 6 license; Series 63 license; Life/Health Insurance licenses  Ability to effectively engage with customers and identify needs to enhance the customer relationship   Exceptional listening and communication skills, ability to present features and benefits of products and services to customers with differing needs  Ability to problem solve and provide solutions to customer issues  A track record of working effectively in a team environment and building solid relationships with teammates, business partners and specialists through collaboration  Self-motivated, confident, and ability to multitask effectively   Willingness to work branch hours, which can include weekends and evenings   If selected, candidates must meet and comply with all requirements set forth in the SAFE Act, including, but not limited to successful completion of the required background checks and obtaining a Unique Identifier from the Nationwide Mortgage Licensing System (NMLS).     Hours and Work Schedule   Hours per Week: 40  Work Schedule: Varies with branch needs and may include Saturdays       Be a great Citizen.     Join us today.              Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/toledo/associate-licensed-relationship-banker/288/10921350
Citizen,"[   Description     Are you looking to jumpstart a rewarding career in banking but arenâ€™t sure how to get started?          Discover an exciting opportunity to take your career to the next level as part of our Associate Licensed Relationship Banker program. This is a unique opportunity for customer focused professionals looking to secure the licenses needed for our Licensed Relationship Banker career. As part of this program, you will develop your skills and obtain licensing to help customers save, spend, borrow and plan for retirement.           As an Associate Licensed Relationship Banker, you will be developing in the role of a banker while studying for the required licenses. Once licensed    by passing your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams, you will move to the Licensed Relationship Banker role and have dual responsibilities in both banking and investments.              A Day in the Life of an Associate Licensed Relationship Banker       Work closely with new and existing customers to understand their financial needs and deepen relationships    Provide recommendations and assist customers with a wide-array of financial solutions to help them save, spend, borrow and plan for retirement    Leverage problem-solving and strong communication skills to resolve customer issues    Collaborate with branch colleagues and partners to support and refer customers with more complex financial needs     Ensure compliance  with all financial policies, procedures and regulatory requirements    Achieve outstanding performance  by going above and beyond for customers each day    Be the face of Citizens Bank, presenting a professional, friendly and helpful appearance with every interaction.    Take part in our Paid Study Program to pass your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams needed to advance to the Licensed Relationship Banker role       What can we offer you?        Ongoing support and guidance such as on-the-job learning, hands-on experience and mentorship    Paid study time, study materials and a testing window to secure your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams as part of the program    Strong recognition and incentive plans to accelerate you earning potential based on your achievements    Opportunities to develop your career and grow into new roles, such as a Licensed Relationship Banker, Premier Advisor, Branch Manager or Financial Advisor     Training, strategies and tools to support your personal growth and the development of strong customer relationships    Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential    Team atmosphere of diverse professionals committed to making an impact as an organization    Opportunities to volunteer and give back to our local communities    Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match        Qualifications     What qualifications are we looking for?      College degree in business related field or in lieu of education a High School degree or GED with 2 years of customer service experience.  You are required to obtain all required licenses as part of our Paid Study Program. Licenses must be obtained in the following order: Securities Industry Essentials Exam; Series 6 license; Series 63 license; Life/Health Insurance licenses  Ability to effectively engage with customers and identify needs to enhance the customer relationship   Exceptional listening and communication skills, ability to present features and benefits of products and services to customers with differing needs  Ability to problem solve and provide solutions to customer issues  A track record of working effectively in a team environment and building solid relationships with teammates, business partners and specialists through collaboration  Self-motivated, confident, and ability to multitask effectively   Willingness to work branch hours, which can include weekends and evenings   If selected, candidates must meet and comply with all requirements set forth in the SAFE Act, including, but not limited to successful completion of the required background checks and obtaining a Unique Identifier from the Nationwide Mortgage Licensing System (NMLS).     Hours and Work Schedule   Hours per Week: 40  Work Schedule: Varies with branch needs and may include Saturdays       Be a great Citizen.     Join us today.              Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/temple/associate-licensed-relationship-banker/288/10921351
Citizen,"[   Description     Are you looking to jumpstart a rewarding career in banking but arenâ€™t sure how to get started?          Discover an exciting opportunity to take your career to the next level as part of our Associate Licensed Relationship Banker program. This is a unique opportunity for customer focused professionals looking to secure the licenses needed for our Licensed Relationship Banker career. As part of this program, you will develop your skills and obtain licensing to help customers save, spend, borrow and plan for retirement.           As an Associate Licensed Relationship Banker, you will be developing in the role of a banker while studying for the required licenses. Once licensed    by passing your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams, you will move to the Licensed Relationship Banker role and have dual responsibilities in both banking and investments.              A Day in the Life of an Associate Licensed Relationship Banker       Work closely with new and existing customers to understand their financial needs and deepen relationships    Provide recommendations and assist customers with a wide-array of financial solutions to help them save, spend, borrow and plan for retirement    Leverage problem-solving and strong communication skills to resolve customer issues    Collaborate with branch colleagues and partners to support and refer customers with more complex financial needs     Ensure compliance  with all financial policies, procedures and regulatory requirements    Achieve outstanding performance  by going above and beyond for customers each day    Be the face of Citizens Bank, presenting a professional, friendly and helpful appearance with every interaction.    Take part in our Paid Study Program to pass your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams needed to advance to the Licensed Relationship Banker role       What can we offer you?        Ongoing support and guidance such as on-the-job learning, hands-on experience and mentorship    Paid study time, study materials and a testing window to secure your Securities Industry Essentials Exam, Series 6, 63, and Life and Health License Exams as part of the program    Strong recognition and incentive plans to accelerate you earning potential based on your achievements    Opportunities to develop your career and grow into new roles, such as a Licensed Relationship Banker, Premier Advisor, Branch Manager or Financial Advisor     Training, strategies and tools to support your personal growth and the development of strong customer relationships    Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential    Team atmosphere of diverse professionals committed to making an impact as an organization    Opportunities to volunteer and give back to our local communities    Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match        Qualifications     What qualifications are we looking for?      College degree in business related field or in lieu of education a High School degree or GED with 2 years of customer service experience.  You are required to obtain all required licenses as part of our Paid Study Program. Licenses must be obtained in the following order: Securities Industry Essentials Exam; Series 6 license; Series 63 license; Life/Health Insurance licenses  Ability to effectively engage with customers and identify needs to enhance the customer relationship   Exceptional listening and communication skills, ability to present features and benefits of products and services to customers with differing needs  Ability to problem solve and provide solutions to customer issues  A track record of working effectively in a team environment and building solid relationships with teammates, business partners and specialists through collaboration  Self-motivated, confident, and ability to multitask effectively   Willingness to work branch hours, which can include weekends and evenings   If selected, candidates must meet and comply with all requirements set forth in the SAFE Act, including, but not limited to successful completion of the required background checks and obtaining a Unique Identifier from the Nationwide Mortgage Licensing System (NMLS).     Hours and Work Schedule   Hours per Week: 40  Work Schedule: Varies with branch needs and may include Saturdays       Be a great Citizen.     Join us today.              Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Associate Licensed Relationship Banker,https://jobs.citizensbank.com/job/toledo/associate-licensed-relationship-banker/288/10921355
Citizen,"[   Description    Youâ€™ve been told youâ€™re a â€œpeople personâ€ and you place great value in building strong relationships. You find satisfaction in helping others and offering sound advice. As a self-starter, you enjoy working independently but as part of a well-structured, team environment.  Making the most out of every opportunity is who you are.      These are just some of the reasons why you are a great fit for a career as a Relationship Banker at Citizens.     As a Relationship Banker, youâ€™re at the forefront of customer interactions as part of a branch-based team. You will leverage your communication skills and banking knowledge to engage with customers. By understanding a customerâ€™s needs, you will provide financial solutions and advice to resolve issues and help customers achieve their financial goals.      A Day in the Life of a Relationship Banker     Work closely with new and existing customers to understand their financial needs and deepen relationships  Provide recommendations and assist customers with a wide-array of financial solutions to satisfy their spending, saving and borrowing needs  Leverage problem-solving and strong communication skills to resolve customer issues  Collaborate with branch colleagues and partners to support and refer customers with more complex financial needs   Open new accounts and perform teller transactions to meet the needs of the customer  Ensure compliance  with all financial policies, procedures and regulatory requirements  Achieve outstanding performance  by providing superior relationship banking and customer service  Be the face of Citizens Bank, presenting a professional, friendly and helpful appearance with every interaction     What can we offer you?      Career growth opportunities in Retail, Business Banking or Wealth Management, including, but not limited to, Small Business Relationship Banker, Licensed Relationship Banker and Branch Manager based on success in this front-line role  Strong recognition and incentive programs based on your achievements  Training, strategies and tools to support your personal growth and the development of strong customer relationships  Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential  Team atmosphere of diverse professionals committed to making an impact as an organization  Opportunities to volunteer and give back to our local communities  Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match       Qualifications     What qualifications are we looking for?      High School degree or GED required   2 years of sales and customer service experience   Minimum of 1 year cash handling experience preferred  Strong listening and customer service skills; skilled in making outbound calls  Ability to effectively engage with customers and identify needs to enhance the customer relationship   Ability to problem solve and provide solutions to customer issues  Desire to build strong relationships with teammates, business partners and specialists through collaboration  Self-motivated, confident, and ability to multitask effectively   Willingness to work branch hours, which can include weekends and evenings   Experience in retail, hospitality or banking industry is highly desired  If selected, candidates must meet and comply with all requirements set forth in the SAFE Act, including, but not limited to successful completion of the required background checks and obtaining a Unique Identifier from the Nationwide Mortgage Licensing System (NMLS).     Hours and Work Schedule   Hours per Week: 40  Work Schedule: Varies with branch needs and may include Saturdays             Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Relationship Banker,https://jobs.citizensbank.com/job/wilmington/relationship-banker/288/10921358
Citizen,"[   Description    Do you have a knack for working with people â€“ always ready to help them, regardless of the situation, and make their day? Are you looking to develop your relationship building skills and strengthen your financial knowledge in a supportive, team environment?     A career as a Universal Banker is the right move for you.     As a Universal Banker, you will engage closely with new and existing customers to understand their financial needs, recommending appropriate products and services related to spending and saving. The Universal Banker is the financial liaison to every customer entering the branch. Your highest priority will be to ensure customers are extremely satisfied with every interaction. You will develop deep and meaningful relationships with the customer in order to resolve issues, educate customers on the various ways they can bank with us, and process teller transactions as required.      A Day in the Life of a Universal Banker     Engage with customers to develop a positive customer experience; strive to make each customer interaction the best experience of their day  Develop new and existing customers by understanding their financial needs, providing products and solutions to help them spend and save  Go above and beyond for customers to strengthen and retain long term relationships   Grow new business and drive referrals to branch colleagues and partners to support the broader financial needs of customers  Serve as the financial liaison to customers while providing world class customer service  Open new accounts and assist with teller transactions as needed  Bring a positive energy and confidence to Citizens Bank and its customers every day  Present a professional appearance as the face of Citizens     What can we offer you?      Strong recognition and incentive programs based on your achievements  Training, strategies and tools to support your personal growth and the development of strong customer relationships  Career growth opportunities in Retail, Business Banking or Wealth Management, including, but not limited to, Small Business Relationship Banker, Licensed Relationship Banker and Branch Manager based on success in this front-line role  Collaborative workforce committed to supporting your ideas and feedback and accelerating your potential  Team atmosphere of diverse professionals committed to making an impact as an organization  Opportunities to volunteer and give back to our local communities  Exceptional benefits such as Medical &amp; Dental, along with a 401K with corporate match      Qualifications     What qualifications are we looking for?      High School degree or GED required   Minimum of 1 year cash handling experience strongly preferred   2 years of sales and customer service experience   Strong listening and customer service skills  Ability to effectively ask questions and identify needs to enhance the customer relationship   Commitment to building relationships through phone engagements  Ability to problem solve and provide solutions to customer issues  Ability to strengthen relationships with teammates, business partners and specialists through collaboration  Self-motivated, confident and ability to multitask effectively  Ability to work branch hours, which can include weekends and evenings  If selected, candidates must meet and comply with all requirements set forth in the SAFE Act, including, but not limited to successful completion of the required background checks and obtaining a Unique Identifier from the Nationwide Mortgage Licensing System (NMLS).             Hours and Work Schedule    Hours per Week: 40  Work Schedule: Varies based on branch schedule and  needs, Monday through Friday and may include Saturdays      Be a great Citizen.     Join us today.                Why Work for Us    At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.    Equal Employment Opportunity    It is the policy of Citizens Bank to provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to race, color, ethnicity, religion, gender, pregnancy/childbirth, age, national origin, sexual orientation, gender identity or expression, disability or perceived disability, genetic information, citizenship, veteran or military status, marital or domestic partner status, or any other category protected by federal, state and/or local laws.   Equal Employment and Opportunity Employer/Disabled/Veteran   Citizens Bank is a brand name of Citizens Bank, N.A. and each of its respective subsidiaries.     ]",Personal Banker Universal,https://jobs.citizensbank.com/job/philadelphia/personal-banker-universal/288/10921352
